drug1,drug2,target,new_target,source_file
DB08123,DB02977,0,0,ds_hiv-ddis_res.pkl
DB13800,DB02237,0,0,ds_hiv-ddis_res.pkl
DB06835,DB12245,0,1,ds_hiv-ddis_res.pkl
DB00032,DB00760,0,1,ds_hiv-ddis_res.pkl
DB03562,DB04237,0,0,ds_hiv-ddis_res.pkl
DB07590,DB01812,0,0,ds_hiv-ddis_res.pkl
DB01799,DB00444,0,0,ds_hiv-ddis_res.pkl
DB03942,DB07823,0,0,ds_hiv-ddis_res.pkl
DB14999,DB00895,0,0,ds_hiv-ddis_res.pkl
DB03813,DB01421,0,0,ds_hiv-ddis_res.pkl
DB04720,DB12530,0,0,ds_hiv-ddis_res.pkl
DB06894,DB03045,0,0,ds_hiv-ddis_res.pkl
DB00642,DB01007,0,1,ds_hiv-ddis_res.pkl
DB00284,DB03569,0,0,ds_hiv-ddis_res.pkl
DB02694,DB02754,0,0,ds_hiv-ddis_res.pkl
DB13437,DB03018,0,0,ds_hiv-ddis_res.pkl
DB01384,DB07369,0,0,ds_hiv-ddis_res.pkl
DB02001,DB04255,0,0,ds_hiv-ddis_res.pkl
DB07787,DB01853,0,0,ds_hiv-ddis_res.pkl
DB09338,DB02893,0,0,ds_hiv-ddis_res.pkl
DB00200,DB06909,0,0,ds_hiv-ddis_res.pkl
DB03279,DB08022,0,0,ds_hiv-ddis_res.pkl
DB01030,DB01897,0,0,ds_hiv-ddis_res.pkl
DB04920,DB07249,0,0,ds_hiv-ddis_res.pkl
DB01702,DB03060,0,0,ds_hiv-ddis_res.pkl
DB04205,DB01060,0,0,ds_hiv-ddis_res.pkl
DB07108,DB08780,0,0,ds_hiv-ddis_res.pkl
DB00996,DB07069,0,0,ds_hiv-ddis_res.pkl
DB01666,DB13165,0,0,ds_hiv-ddis_res.pkl
DB02590,DB07208,0,0,ds_hiv-ddis_res.pkl
DB07916,DB11064,0,0,ds_hiv-ddis_res.pkl
DB03644,DB14520,0,0,ds_hiv-ddis_res.pkl
DB01844,DB01818,0,0,ds_hiv-ddis_res.pkl
DB08511,DB03859,0,0,ds_hiv-ddis_res.pkl
DB07181,DB08192,0,0,ds_hiv-ddis_res.pkl
DB08882,DB04112,0,0,ds_hiv-ddis_res.pkl
DB03775,DB04845,0,0,ds_hiv-ddis_res.pkl
DB01022,DB08660,0,0,ds_hiv-ddis_res.pkl
DB04194,DB06441,0,0,ds_hiv-ddis_res.pkl
DB07933,DB06712,0,1,ds_hiv-ddis_res.pkl
DB02555,DB07248,0,0,ds_hiv-ddis_res.pkl
DB06681,DB11699,0,1,ds_hiv-ddis_res.pkl
DB06911,DB08757,0,0,ds_hiv-ddis_res.pkl
DB13437,DB08282,0,0,ds_hiv-ddis_res.pkl
DB03399,DB01699,0,0,ds_hiv-ddis_res.pkl
DB02996,DB08478,0,0,ds_hiv-ddis_res.pkl
DB01269,DB07033,0,0,ds_hiv-ddis_res.pkl
DB00032,DB00932,0,1,ds_hiv-ddis_res.pkl
DB02470,DB03038,0,0,ds_hiv-ddis_res.pkl
DB03141,DB03461,0,0,ds_hiv-ddis_res.pkl
DB02145,DB08133,0,0,ds_hiv-ddis_res.pkl
DB01835,DB03982,0,0,ds_hiv-ddis_res.pkl
DB13875,DB02254,0,0,ds_hiv-ddis_res.pkl
DB03910,DB02937,0,0,ds_hiv-ddis_res.pkl
DB04208,DB02068,0,0,ds_hiv-ddis_res.pkl
DB11682,DB14575,0,1,ds_hiv-ddis_res.pkl
DB00267,DB08203,0,0,ds_hiv-ddis_res.pkl
DB07578,DB05276,0,0,ds_hiv-ddis_res.pkl
DB04677,DB08246,0,0,ds_hiv-ddis_res.pkl
DB00884,DB11431,0,1,ds_hiv-ddis_res.pkl
DB09049,DB03988,0,0,ds_hiv-ddis_res.pkl
DB16737,DB09343,0,1,ds_hiv-ddis_res.pkl
DB07818,DB04570,0,0,ds_hiv-ddis_res.pkl
DB00083,DB03216,0,0,ds_hiv-ddis_res.pkl
DB09237,DB09059,0,1,ds_hiv-ddis_res.pkl
DB12597,DB07042,0,0,ds_hiv-ddis_res.pkl
DB01870,DB08212,0,0,ds_hiv-ddis_res.pkl
DB04736,DB02745,0,0,ds_hiv-ddis_res.pkl
DB07933,DB08492,0,0,ds_hiv-ddis_res.pkl
DB01010,DB07259,0,0,ds_hiv-ddis_res.pkl
DB00464,DB08175,0,0,ds_hiv-ddis_res.pkl
DB07226,DB03470,0,0,ds_hiv-ddis_res.pkl
DB07913,DB00072,0,0,ds_hiv-ddis_res.pkl
DB07179,DB08732,0,0,ds_hiv-ddis_res.pkl
DB00226,DB03064,0,0,ds_hiv-ddis_res.pkl
DB01220,DB07801,0,0,ds_hiv-ddis_res.pkl
DB02410,DB08171,0,0,ds_hiv-ddis_res.pkl
DB12543,DB03951,0,0,ds_hiv-ddis_res.pkl
DB07830,DB00384,0,0,ds_hiv-ddis_res.pkl
DB06957,DB00178,0,0,ds_hiv-ddis_res.pkl
DB00991,DB04052,0,0,ds_hiv-ddis_res.pkl
DB00617,DB04022,0,0,ds_hiv-ddis_res.pkl
DB00181,DB00221,0,1,ds_hiv-ddis_res.pkl
DB02367,DB11945,0,0,ds_hiv-ddis_res.pkl
DB02005,DB00966,0,0,ds_hiv-ddis_res.pkl
DB00765,DB08711,0,0,ds_hiv-ddis_res.pkl
DB00688,DB07804,0,0,ds_hiv-ddis_res.pkl
DB07349,DB00709,0,0,ds_hiv-ddis_res.pkl
DB07543,DB00183,0,0,ds_hiv-ddis_res.pkl
DB08995,DB00294,0,1,ds_hiv-ddis_res.pkl
DB07034,DB06967,0,0,ds_hiv-ddis_res.pkl
DB02009,DB03467,0,0,ds_hiv-ddis_res.pkl
DB02629,DB07061,0,0,ds_hiv-ddis_res.pkl
DB15686,DB02307,0,0,ds_hiv-ddis_res.pkl
DB12874,DB00376,0,1,ds_hiv-ddis_res.pkl
DB00356,DB01092,0,1,ds_hiv-ddis_res.pkl
DB02477,DB00261,0,0,ds_hiv-ddis_res.pkl
DB00196,DB07519,0,0,ds_hiv-ddis_res.pkl
DB02555,DB01263,0,1,ds_hiv-ddis_res.pkl
DB07306,DB03034,0,0,ds_hiv-ddis_res.pkl
DB08029,DB02395,0,0,ds_hiv-ddis_res.pkl
DB11827,DB07120,0,0,ds_hiv-ddis_res.pkl
DB09093,DB00199,0,1,ds_hiv-ddis_res.pkl
DB07686,DB03916,0,0,ds_hiv-ddis_res.pkl
DB07431,DB06896,0,0,ds_hiv-ddis_res.pkl
DB07225,DB07967,0,0,ds_hiv-ddis_res.pkl
DB01989,DB03782,0,0,ds_hiv-ddis_res.pkl
DB07079,DB08139,0,0,ds_hiv-ddis_res.pkl
DB01438,DB08608,0,0,ds_hiv-ddis_res.pkl
DB11201,DB07213,0,0,ds_hiv-ddis_res.pkl
DB07081,DB01245,0,1,ds_hiv-ddis_res.pkl
DB06848,DB16236,0,0,ds_hiv-ddis_res.pkl
DB02846,DB01125,0,0,ds_hiv-ddis_res.pkl
DB03627,DB07621,0,0,ds_hiv-ddis_res.pkl
DB01819,DB03201,0,0,ds_hiv-ddis_res.pkl
DB03739,DB02778,0,0,ds_hiv-ddis_res.pkl
DB06883,DB08535,0,0,ds_hiv-ddis_res.pkl
DB04560,DB00264,0,0,ds_hiv-ddis_res.pkl
DB11386,DB03722,0,0,ds_hiv-ddis_res.pkl
DB01134,DB04108,0,0,ds_hiv-ddis_res.pkl
DB03258,DB02736,0,0,ds_hiv-ddis_res.pkl
DB01297,DB02662,0,1,ds_hiv-ddis_res.pkl
DB12688,DB08661,0,0,ds_hiv-ddis_res.pkl
DB06681,DB01737,0,0,ds_hiv-ddis_res.pkl
DB08257,DB07935,0,0,ds_hiv-ddis_res.pkl
DB11942,DB08369,0,0,ds_hiv-ddis_res.pkl
DB04054,DB00771,0,0,ds_hiv-ddis_res.pkl
DB13140,DB00695,0,1,ds_hiv-ddis_res.pkl
DB08123,DB06858,0,0,ds_hiv-ddis_res.pkl
DB04896,DB02121,0,0,ds_hiv-ddis_res.pkl
DB00235,DB08035,0,0,ds_hiv-ddis_res.pkl
DB03947,DB03565,0,0,ds_hiv-ddis_res.pkl
DB02736,DB08470,0,0,ds_hiv-ddis_res.pkl
DB03821,DB06282,0,0,ds_hiv-ddis_res.pkl
DB08119,DB07022,0,0,ds_hiv-ddis_res.pkl
DB02517,DB15463,0,0,ds_hiv-ddis_res.pkl
DB00100,DB03548,0,0,ds_hiv-ddis_res.pkl
DB06899,DB07180,0,0,ds_hiv-ddis_res.pkl
DB03815,DB15941,0,0,ds_hiv-ddis_res.pkl
DB02841,DB04690,0,0,ds_hiv-ddis_res.pkl
DB08814,DB12513,0,1,ds_hiv-ddis_res.pkl
DB04566,DB04753,0,0,ds_hiv-ddis_res.pkl
DB00069,DB01161,0,1,ds_hiv-ddis_res.pkl
DB03219,DB01765,0,0,ds_hiv-ddis_res.pkl
DB02290,DB02714,0,0,ds_hiv-ddis_res.pkl
DB02023,DB07089,0,0,ds_hiv-ddis_res.pkl
DB00549,DB02165,0,1,ds_hiv-ddis_res.pkl
DB00917,DB12141,0,1,ds_hiv-ddis_res.pkl
DB12513,DB12151,0,1,ds_hiv-ddis_res.pkl
DB03109,DB02480,0,0,ds_hiv-ddis_res.pkl
DB01737,DB04119,0,0,ds_hiv-ddis_res.pkl
DB01622,DB04318,0,0,ds_hiv-ddis_res.pkl
DB07510,DB08514,0,0,ds_hiv-ddis_res.pkl
DB03365,DB02606,0,0,ds_hiv-ddis_res.pkl
DB13943,DB00483,0,1,ds_hiv-ddis_res.pkl
DB02541,DB00296,0,0,ds_hiv-ddis_res.pkl
DB07747,DB11995,0,0,ds_hiv-ddis_res.pkl
DB00636,DB02027,0,0,ds_hiv-ddis_res.pkl
DB07676,DB07053,0,0,ds_hiv-ddis_res.pkl
DB07205,DB02652,0,0,ds_hiv-ddis_res.pkl
DB07987,DB01340,0,0,ds_hiv-ddis_res.pkl
DB08667,DB06990,0,0,ds_hiv-ddis_res.pkl
DB08046,DB16099,0,0,ds_hiv-ddis_res.pkl
DB02909,DB08442,0,0,ds_hiv-ddis_res.pkl
DB18704,DB08629,0,0,ds_hiv-ddis_res.pkl
DB12924,DB03540,0,0,ds_hiv-ddis_res.pkl
DB11753,DB08783,0,0,ds_hiv-ddis_res.pkl
DB08777,DB04241,0,0,ds_hiv-ddis_res.pkl
DB00020,DB01070,0,1,ds_hiv-ddis_res.pkl
DB07662,DB07629,0,0,ds_hiv-ddis_res.pkl
DB16165,DB07575,0,0,ds_hiv-ddis_res.pkl
DB08813,DB02098,0,0,ds_hiv-ddis_res.pkl
DB01011,DB08569,0,0,ds_hiv-ddis_res.pkl
DB07073,DB08437,0,0,ds_hiv-ddis_res.pkl
DB07650,DB06043,0,0,ds_hiv-ddis_res.pkl
DB08402,DB08268,0,0,ds_hiv-ddis_res.pkl
DB03493,DB08514,0,0,ds_hiv-ddis_res.pkl
DB06963,DB03907,0,0,ds_hiv-ddis_res.pkl
DB00387,DB08564,0,0,ds_hiv-ddis_res.pkl
DB07413,DB00711,0,0,ds_hiv-ddis_res.pkl
DB02515,DB00145,0,0,ds_hiv-ddis_res.pkl
DB16236,DB13946,0,1,ds_hiv-ddis_res.pkl
DB04792,DB06968,0,0,ds_hiv-ddis_res.pkl
DB03323,DB02635,0,0,ds_hiv-ddis_res.pkl
DB01640,DB03040,0,0,ds_hiv-ddis_res.pkl
DB08453,DB04156,0,0,ds_hiv-ddis_res.pkl
DB01821,DB08535,0,0,ds_hiv-ddis_res.pkl
DB07205,DB00338,0,0,ds_hiv-ddis_res.pkl
DB02985,DB02722,0,0,ds_hiv-ddis_res.pkl
DB01242,DB03569,0,0,ds_hiv-ddis_res.pkl
DB08369,DB02047,0,0,ds_hiv-ddis_res.pkl
DB02611,DB07277,0,0,ds_hiv-ddis_res.pkl
DB02616,DB04152,0,0,ds_hiv-ddis_res.pkl
DB02527,DB00193,0,0,ds_hiv-ddis_res.pkl
DB08505,DB00052,0,0,ds_hiv-ddis_res.pkl
DB00392,DB04533,0,0,ds_hiv-ddis_res.pkl
DB07539,DB00086,0,0,ds_hiv-ddis_res.pkl
DB00653,DB00775,0,1,ds_hiv-ddis_res.pkl
DB02509,DB04839,0,1,ds_hiv-ddis_res.pkl
DB00009,DB02049,0,0,ds_hiv-ddis_res.pkl
DB03518,DB01843,0,0,ds_hiv-ddis_res.pkl
DB08303,DB02259,0,0,ds_hiv-ddis_res.pkl
DB00485,DB01891,0,0,ds_hiv-ddis_res.pkl
DB11564,DB05299,0,0,ds_hiv-ddis_res.pkl
DB00706,DB07529,0,0,ds_hiv-ddis_res.pkl
DB04152,DB02007,0,0,ds_hiv-ddis_res.pkl
DB01985,DB07591,0,0,ds_hiv-ddis_res.pkl
DB08133,DB11363,0,0,ds_hiv-ddis_res.pkl
DB02267,DB07499,0,0,ds_hiv-ddis_res.pkl
DB07376,DB00919,0,0,ds_hiv-ddis_res.pkl
DB03470,DB08480,0,0,ds_hiv-ddis_res.pkl
DB02480,DB08419,0,0,ds_hiv-ddis_res.pkl
DB07834,DB03195,0,0,ds_hiv-ddis_res.pkl
DB07440,DB11584,0,0,ds_hiv-ddis_res.pkl
DB11582,DB02205,0,0,ds_hiv-ddis_res.pkl
DB03961,DB03037,0,0,ds_hiv-ddis_res.pkl
DB09275,DB01236,0,1,ds_hiv-ddis_res.pkl
DB04592,DB02213,0,0,ds_hiv-ddis_res.pkl
DB07757,DB14065,0,0,ds_hiv-ddis_res.pkl
DB03264,DB12887,0,0,ds_hiv-ddis_res.pkl
DB03938,DB06925,0,0,ds_hiv-ddis_res.pkl
DB10772,DB01039,0,0,ds_hiv-ddis_res.pkl
DB07543,DB00036,0,0,ds_hiv-ddis_res.pkl
DB03505,DB02984,0,0,ds_hiv-ddis_res.pkl
DB03888,DB03227,0,0,ds_hiv-ddis_res.pkl
DB01640,DB00302,0,0,ds_hiv-ddis_res.pkl
DB07415,DB07946,0,0,ds_hiv-ddis_res.pkl
DB01893,DB03566,0,0,ds_hiv-ddis_res.pkl
DB08489,DB00437,0,0,ds_hiv-ddis_res.pkl
DB08646,DB08544,0,0,ds_hiv-ddis_res.pkl
DB07498,DB02287,0,0,ds_hiv-ddis_res.pkl
DB00730,DB03073,0,0,ds_hiv-ddis_res.pkl
DB17851,DB08112,0,0,ds_hiv-ddis_res.pkl
DB08762,DB02106,0,0,ds_hiv-ddis_res.pkl
DB04315,DB08814,0,0,ds_hiv-ddis_res.pkl
DB03203,DB07398,0,0,ds_hiv-ddis_res.pkl
DB07584,DB08042,0,0,ds_hiv-ddis_res.pkl
DB02798,DB00472,0,0,ds_hiv-ddis_res.pkl
DB07845,DB07817,0,0,ds_hiv-ddis_res.pkl
DB08549,DB02432,0,0,ds_hiv-ddis_res.pkl
DB06145,DB00720,0,1,ds_hiv-ddis_res.pkl
DB07700,DB08371,0,0,ds_hiv-ddis_res.pkl
DB07129,DB04807,0,0,ds_hiv-ddis_res.pkl
DB07588,DB07118,0,0,ds_hiv-ddis_res.pkl
DB09100,DB01937,0,0,ds_hiv-ddis_res.pkl
DB07354,DB00818,0,0,ds_hiv-ddis_res.pkl
DB02560,DB07095,0,0,ds_hiv-ddis_res.pkl
DB03804,DB02022,0,0,ds_hiv-ddis_res.pkl
DB07747,DB04470,0,0,ds_hiv-ddis_res.pkl
DB08260,DB02508,0,0,ds_hiv-ddis_res.pkl
DB04731,DB02415,0,0,ds_hiv-ddis_res.pkl
DB09462,DB02326,0,0,ds_hiv-ddis_res.pkl
DB07466,DB02878,0,0,ds_hiv-ddis_res.pkl
DB02185,DB06948,0,0,ds_hiv-ddis_res.pkl
DB03436,DB07786,0,0,ds_hiv-ddis_res.pkl
DB07818,DB08490,0,0,ds_hiv-ddis_res.pkl
DB07290,DB11763,0,0,ds_hiv-ddis_res.pkl
DB08105,DB04288,0,0,ds_hiv-ddis_res.pkl
DB00831,DB04644,0,0,ds_hiv-ddis_res.pkl
DB03085,DB16200,0,1,ds_hiv-ddis_res.pkl
DB07761,DB00812,0,0,ds_hiv-ddis_res.pkl
DB07957,DB09351,0,0,ds_hiv-ddis_res.pkl
DB08168,DB11936,0,1,ds_hiv-ddis_res.pkl
DB07657,DB01553,0,0,ds_hiv-ddis_res.pkl
DB02930,DB02596,0,0,ds_hiv-ddis_res.pkl
DB00765,DB11574,0,1,ds_hiv-ddis_res.pkl
DB04619,DB08818,0,0,ds_hiv-ddis_res.pkl
DB07636,DB03910,0,0,ds_hiv-ddis_res.pkl
DB01620,DB00143,0,1,ds_hiv-ddis_res.pkl
DB16394,DB04028,0,0,ds_hiv-ddis_res.pkl
DB04637,DB15566,0,0,ds_hiv-ddis_res.pkl
DB03553,DB06605,0,0,ds_hiv-ddis_res.pkl
DB03277,DB00229,0,0,ds_hiv-ddis_res.pkl
DB04795,DB07514,0,0,ds_hiv-ddis_res.pkl
DB09131,DB04023,0,0,ds_hiv-ddis_res.pkl
DB08653,DB03775,0,0,ds_hiv-ddis_res.pkl
DB03761,DB01676,0,0,ds_hiv-ddis_res.pkl
DB07458,DB02057,0,0,ds_hiv-ddis_res.pkl
DB01629,DB04013,0,0,ds_hiv-ddis_res.pkl
DB01870,DB00461,0,0,ds_hiv-ddis_res.pkl
DB04644,DB07862,0,0,ds_hiv-ddis_res.pkl
DB08930,DB04168,0,1,ds_hiv-ddis_res.pkl
DB02589,DB01396,0,0,ds_hiv-ddis_res.pkl
DB04447,DB04023,0,0,ds_hiv-ddis_res.pkl
DB00606,DB07351,0,0,ds_hiv-ddis_res.pkl
DB02107,DB09034,0,1,ds_hiv-ddis_res.pkl
DB08153,DB00575,0,0,ds_hiv-ddis_res.pkl
DB07611,DB02375,0,0,ds_hiv-ddis_res.pkl
DB03631,DB07247,0,0,ds_hiv-ddis_res.pkl
DB07045,DB01295,0,0,ds_hiv-ddis_res.pkl
DB03102,DB00993,0,0,ds_hiv-ddis_res.pkl
DB01400,DB08916,0,1,ds_hiv-ddis_res.pkl
DB00782,DB01154,0,1,ds_hiv-ddis_res.pkl
DB09068,DB01319,0,1,ds_hiv-ddis_res.pkl
DB07917,DB03758,0,0,ds_hiv-ddis_res.pkl
DB03909,DB11642,0,0,ds_hiv-ddis_res.pkl
DB04269,DB00622,0,0,ds_hiv-ddis_res.pkl
DB08561,DB08155,0,0,ds_hiv-ddis_res.pkl
DB02145,DB08689,0,0,ds_hiv-ddis_res.pkl
DB08494,DB04337,0,0,ds_hiv-ddis_res.pkl
DB13729,DB02268,0,0,ds_hiv-ddis_res.pkl
DB02746,DB04227,0,0,ds_hiv-ddis_res.pkl
DB02867,DB07993,0,0,ds_hiv-ddis_res.pkl
DB01327,DB07291,0,0,ds_hiv-ddis_res.pkl
DB00557,DB00923,0,1,ds_hiv-ddis_res.pkl
DB03257,DB00268,0,0,ds_hiv-ddis_res.pkl
DB08155,DB07384,0,0,ds_hiv-ddis_res.pkl
DB06842,DB01120,0,0,ds_hiv-ddis_res.pkl
DB00321,DB08501,0,0,ds_hiv-ddis_res.pkl
DB04544,DB02124,0,0,ds_hiv-ddis_res.pkl
DB04446,DB08676,0,0,ds_hiv-ddis_res.pkl
DB12161,DB09112,0,1,ds_hiv-ddis_res.pkl
DB02324,DB08030,0,0,ds_hiv-ddis_res.pkl
DB07164,DB02992,0,0,ds_hiv-ddis_res.pkl
DB16099,DB03175,0,0,ds_hiv-ddis_res.pkl
DB02543,DB00298,0,0,ds_hiv-ddis_res.pkl
DB02422,DB07704,0,0,ds_hiv-ddis_res.pkl
DB04089,DB07302,0,0,ds_hiv-ddis_res.pkl
DB03652,DB02269,0,0,ds_hiv-ddis_res.pkl
DB13878,DB02359,0,0,ds_hiv-ddis_res.pkl
DB03867,DB07630,0,0,ds_hiv-ddis_res.pkl
DB00429,DB03556,0,0,ds_hiv-ddis_res.pkl
DB07233,DB00825,0,0,ds_hiv-ddis_res.pkl
DB03505,DB02873,0,0,ds_hiv-ddis_res.pkl
DB03768,DB03152,0,0,ds_hiv-ddis_res.pkl
DB01082,DB06867,0,0,ds_hiv-ddis_res.pkl
DB01764,DB02690,0,1,ds_hiv-ddis_res.pkl
DB04120,DB03020,0,0,ds_hiv-ddis_res.pkl
DB07388,DB16694,0,0,ds_hiv-ddis_res.pkl
DB08903,DB11345,0,0,ds_hiv-ddis_res.pkl
DB02581,DB01121,0,0,ds_hiv-ddis_res.pkl
DB09071,DB03380,0,0,ds_hiv-ddis_res.pkl
DB04586,DB08229,0,0,ds_hiv-ddis_res.pkl
DB07794,DB07103,0,0,ds_hiv-ddis_res.pkl
DB04624,DB00979,0,0,ds_hiv-ddis_res.pkl
DB03532,DB02878,0,0,ds_hiv-ddis_res.pkl
DB08125,DB13173,0,0,ds_hiv-ddis_res.pkl
DB02252,DB08960,0,0,ds_hiv-ddis_res.pkl
DB07853,DB04681,0,0,ds_hiv-ddis_res.pkl
DB03435,DB01628,0,0,ds_hiv-ddis_res.pkl
DB00485,DB08048,0,0,ds_hiv-ddis_res.pkl
DB08773,DB07348,0,0,ds_hiv-ddis_res.pkl
DB03733,DB04009,0,0,ds_hiv-ddis_res.pkl
DB15598,DB08113,0,0,ds_hiv-ddis_res.pkl
DB08133,DB03470,0,0,ds_hiv-ddis_res.pkl
DB06891,DB04188,0,0,ds_hiv-ddis_res.pkl
DB09559,DB00471,0,1,ds_hiv-ddis_res.pkl
DB14544,DB03637,0,0,ds_hiv-ddis_res.pkl
DB08051,DB02868,0,0,ds_hiv-ddis_res.pkl
DB08071,DB00523,0,1,ds_hiv-ddis_res.pkl
DB08623,DB08389,0,0,ds_hiv-ddis_res.pkl
DB02172,DB06900,0,0,ds_hiv-ddis_res.pkl
DB11496,DB01634,0,0,ds_hiv-ddis_res.pkl
DB07866,DB09061,0,0,ds_hiv-ddis_res.pkl
DB01951,DB07320,0,0,ds_hiv-ddis_res.pkl
DB03746,DB06852,0,0,ds_hiv-ddis_res.pkl
DB08699,DB06728,0,0,ds_hiv-ddis_res.pkl
DB08152,DB03890,0,0,ds_hiv-ddis_res.pkl
DB02251,DB07549,0,0,ds_hiv-ddis_res.pkl
DB04345,DB14921,0,0,ds_hiv-ddis_res.pkl
DB06917,DB00738,0,0,ds_hiv-ddis_res.pkl
DB00126,DB03942,0,0,ds_hiv-ddis_res.pkl
DB08434,DB08632,0,0,ds_hiv-ddis_res.pkl
DB06884,DB02209,0,0,ds_hiv-ddis_res.pkl
DB02999,DB08088,0,0,ds_hiv-ddis_res.pkl
DB04371,DB00188,0,1,ds_hiv-ddis_res.pkl
DB04393,DB08418,0,0,ds_hiv-ddis_res.pkl
DB03276,DB07734,0,0,ds_hiv-ddis_res.pkl
DB04483,DB08320,0,0,ds_hiv-ddis_res.pkl
DB08412,DB09078,0,0,ds_hiv-ddis_res.pkl
DB08128,DB14508,0,0,ds_hiv-ddis_res.pkl
DB11604,DB09319,0,1,ds_hiv-ddis_res.pkl
DB11311,DB08150,0,0,ds_hiv-ddis_res.pkl
DB08028,DB03909,0,0,ds_hiv-ddis_res.pkl
DB02556,DB06919,0,0,ds_hiv-ddis_res.pkl
DB13915,DB02499,0,0,ds_hiv-ddis_res.pkl
DB13874,DB00671,0,1,ds_hiv-ddis_res.pkl
DB09257,DB15685,0,1,ds_hiv-ddis_res.pkl
DB07336,DB07239,0,0,ds_hiv-ddis_res.pkl
DB07501,DB02693,0,0,ds_hiv-ddis_res.pkl
DB13996,DB08875,0,1,ds_hiv-ddis_res.pkl
DB01291,DB02057,0,1,ds_hiv-ddis_res.pkl
DB14009,DB00944,0,1,ds_hiv-ddis_res.pkl
DB04287,DB03473,0,0,ds_hiv-ddis_res.pkl
DB03893,DB02825,0,0,ds_hiv-ddis_res.pkl
DB07155,DB08405,0,0,ds_hiv-ddis_res.pkl
DB08446,DB01760,0,0,ds_hiv-ddis_res.pkl
DB08261,DB01649,0,0,ds_hiv-ddis_res.pkl
DB07704,DB01665,0,0,ds_hiv-ddis_res.pkl
DB15669,DB08229,0,0,ds_hiv-ddis_res.pkl
DB00939,DB08560,0,0,ds_hiv-ddis_res.pkl
DB07875,DB00290,0,0,ds_hiv-ddis_res.pkl
DB07484,DB07486,0,0,ds_hiv-ddis_res.pkl
DB08323,DB07951,0,0,ds_hiv-ddis_res.pkl
DB15534,DB01078,0,1,ds_hiv-ddis_res.pkl
DB09221,DB08300,0,0,ds_hiv-ddis_res.pkl
DB00270,DB01678,0,0,ds_hiv-ddis_res.pkl
DB03224,DB07327,0,0,ds_hiv-ddis_res.pkl
DB02498,DB04116,0,0,ds_hiv-ddis_res.pkl
DB04607,DB02735,0,0,ds_hiv-ddis_res.pkl
DB09028,DB07851,0,0,ds_hiv-ddis_res.pkl
DB02180,DB07723,0,0,ds_hiv-ddis_res.pkl
DB16694,DB07388,0,0,ds_hiv-ddis_res.pkl
DB00031,DB13125,0,1,ds_hiv-ddis_res.pkl
DB06714,DB00083,0,1,ds_hiv-ddis_res.pkl
DB00177,DB14635,0,1,ds_hiv-ddis_res.pkl
DB07383,DB03793,0,0,ds_hiv-ddis_res.pkl
DB08707,DB08789,0,0,ds_hiv-ddis_res.pkl
DB06883,DB14575,0,0,ds_hiv-ddis_res.pkl
DB03081,DB01019,0,0,ds_hiv-ddis_res.pkl
DB03535,DB03171,0,0,ds_hiv-ddis_res.pkl
DB03092,DB02856,0,0,ds_hiv-ddis_res.pkl
DB03016,DB07433,0,0,ds_hiv-ddis_res.pkl
DB01156,DB08654,0,0,ds_hiv-ddis_res.pkl
DB03024,DB00389,0,0,ds_hiv-ddis_res.pkl
DB02937,DB00118,0,0,ds_hiv-ddis_res.pkl
DB01828,DB03815,0,0,ds_hiv-ddis_res.pkl
DB02555,DB14488,0,0,ds_hiv-ddis_res.pkl
DB03056,DB11718,0,0,ds_hiv-ddis_res.pkl
DB07920,DB07873,0,0,ds_hiv-ddis_res.pkl
DB02613,DB15102,0,0,ds_hiv-ddis_res.pkl
DB03392,DB08359,0,0,ds_hiv-ddis_res.pkl
DB04058,DB03031,0,0,ds_hiv-ddis_res.pkl
DB02072,DB01618,0,0,ds_hiv-ddis_res.pkl
DB03769,DB06950,0,0,ds_hiv-ddis_res.pkl
DB03202,DB08089,0,0,ds_hiv-ddis_res.pkl
DB08786,DB02711,0,0,ds_hiv-ddis_res.pkl
DB08778,DB13908,0,0,ds_hiv-ddis_res.pkl
DB07812,DB00204,0,0,ds_hiv-ddis_res.pkl
DB08619,DB08283,0,0,ds_hiv-ddis_res.pkl
DB06720,DB01663,0,0,ds_hiv-ddis_res.pkl
DB02506,DB00065,0,0,ds_hiv-ddis_res.pkl
DB00705,DB07188,0,0,ds_hiv-ddis_res.pkl
DB04758,DB07641,0,0,ds_hiv-ddis_res.pkl
DB00864,DB07591,0,0,ds_hiv-ddis_res.pkl
DB08060,DB03137,0,0,ds_hiv-ddis_res.pkl
DB08475,DB00292,0,0,ds_hiv-ddis_res.pkl
DB02968,DB15766,0,1,ds_hiv-ddis_res.pkl
DB03502,DB08648,0,0,ds_hiv-ddis_res.pkl
DB08037,DB03173,0,0,ds_hiv-ddis_res.pkl
DB02529,DB14851,0,0,ds_hiv-ddis_res.pkl
DB08498,DB03104,0,0,ds_hiv-ddis_res.pkl
DB08550,DB08265,0,0,ds_hiv-ddis_res.pkl
DB01684,DB03544,0,0,ds_hiv-ddis_res.pkl
DB08697,DB08090,0,0,ds_hiv-ddis_res.pkl
DB03250,DB12095,0,0,ds_hiv-ddis_res.pkl
DB03729,DB02123,0,0,ds_hiv-ddis_res.pkl
DB06969,DB09122,0,0,ds_hiv-ddis_res.pkl
DB01698,DB01415,0,1,ds_hiv-ddis_res.pkl
DB02937,DB12010,0,1,ds_hiv-ddis_res.pkl
DB06196,DB04446,0,0,ds_hiv-ddis_res.pkl
