drug1,drug2,target,new_target,source_file
DB07458,DB08889,0,1,ds_hep-ddis_res.pkl
DB04216,DB05382,0,1,ds_hep-ddis_res.pkl
DB09303,DB09122,0,1,ds_hep-ddis_res.pkl
DB00242,DB08903,0,1,ds_hep-ddis_res.pkl
DB13144,DB02678,0,1,ds_hep-ddis_res.pkl
DB08835,DB06213,0,1,ds_hiv-ddis_res.pkl
DB06273,DB01606,0,1,ds_hiv-ddis_res.pkl
DB04545,DB01112,0,1,ds_hiv-ddis_res.pkl
DB11738,DB14707,0,1,ds_hiv-ddis_res.pkl
DB15566,DB04149,0,1,ds_hiv-ddis_res.pkl
DB00259,DB14700,0,1,ds_hiv-ddis_res.pkl
DB07540,DB09555,0,1,ds_hiv-ddis_res.pkl
DB11644,DB09119,0,1,ds_hiv-ddis_res.pkl
DB04707,DB00626,0,1,ds_hiv-ddis_res.pkl
DB14783,DB02750,0,1,ds_hiv-ddis_res.pkl
DB00159,DB05332,0,1,ds_hiv-ddis_res.pkl
DB08742,DB06216,0,1,ds_hiv-ddis_res.pkl
DB00972,DB04149,0,1,ds_hiv-ddis_res.pkl
DB16099,DB09295,0,1,ds_hiv-ddis_res.pkl
DB04741,DB03956,0,1,ds_hiv-ddis_res.pkl
DB01683,DB01054,0,1,ds_hiv-ddis_res.pkl
DB00006,DB03461,0,1,ds_hiv-ddis_res.pkl
DB09128,DB02424,0,1,ds_hiv-ddis_res.pkl
DB00809,DB14568,0,1,ds_hiv-ddis_res.pkl
DB02230,DB15171,0,1,ds_hiv-ddis_res.pkl
DB13781,DB02703,0,1,ds_hiv-ddis_res.pkl
DB09207,DB01181,0,1,ds_hiv-ddis_res.pkl
DB00725,DB01131,0,1,ds_hiv-ddis_res.pkl
DB12513,DB09214,0,1,ds_hiv-ddis_res.pkl
DB05777,DB06366,0,1,ds_hiv-ddis_res.pkl
DB00726,DB15566,0,1,ds_hiv-ddis_res.pkl
DB08809,DB05679,0,1,ds_hiv-ddis_res.pkl
DB04137,DB00108,0,1,ds_hiv-ddis_res.pkl
DB02794,DB08934,0,1,ds_hiv-ddis_res.pkl
DB12236,DB03367,0,1,ds_hiv-ddis_res.pkl
DB01057,DB01281,0,1,ds_hiv-ddis_res.pkl
DB02742,DB00385,0,1,ds_hiv-ddis_res.pkl
DB03573,DB01421,0,1,ds_hiv-ddis_res.pkl
DB09332,DB00560,0,1,ds_hiv-ddis_res.pkl
DB03929,DB00275,0,1,ds_hiv-ddis_res.pkl
DB13878,DB11942,0,1,ds_hiv-ddis_res.pkl
DB04129,DB13872,0,1,ds_hiv-ddis_res.pkl
DB02509,DB01275,0,1,ds_hiv-ddis_res.pkl
DB00087,DB11638,0,1,ds_hiv-ddis_res.pkl
DB08226,DB03608,0,1,ds_hiv-ddis_res.pkl
DB12153,DB06973,0,1,ds_hiv-ddis_res.pkl
DB02932,DB00568,0,1,ds_hiv-ddis_res.pkl
DB00118,DB01233,0,1,ds_hiv-ddis_res.pkl
DB15090,DB09292,0,1,ds_hiv-ddis_res.pkl
DB14061,DB00190,0,1,ds_hiv-ddis_res.pkl
DB15442,DB05829,0,1,ds_hiv-ddis_res.pkl
DB03799,DB00410,0,1,ds_hiv-ddis_res.pkl
DB01282,DB01246,0,1,ds_hiv-ddis_res.pkl
DB11064,DB14649,0,1,ds_hiv-ddis_res.pkl
DB00592,DB14967,0,1,ds_hiv-ddis_res.pkl
DB04854,DB00284,0,1,ds_hiv-ddis_res.pkl
DB03451,DB04938,0,1,ds_hiv-ddis_res.pkl
DB03733,DB05084,0,1,ds_hiv-ddis_res.pkl
DB01000,DB07565,0,1,ds_hiv-ddis_res.pkl
DB01087,DB01325,0,1,ds_hiv-ddis_res.pkl
DB03202,DB00438,0,1,ds_hiv-ddis_res.pkl
DB00938,DB01796,0,1,ds_hiv-ddis_res.pkl
DB06148,DB05316,0,1,ds_hiv-ddis_res.pkl
DB00545,DB00603,0,1,ds_hiv-ddis_res.pkl
DB01597,DB14540,0,1,ds_hiv-ddis_res.pkl
DB14538,DB03788,0,1,ds_hiv-ddis_res.pkl
DB01625,DB00730,0,1,ds_hiv-ddis_res.pkl
DB07966,DB13867,0,1,ds_hiv-ddis_res.pkl
DB11915,DB11640,0,1,ds_hiv-ddis_res.pkl
DB06766,DB14539,0,1,ds_hiv-ddis_res.pkl
DB02918,DB06589,0,1,ds_hiv-ddis_res.pkl
DB11604,DB08918,0,1,ds_hiv-ddis_res.pkl
DB13150,DB01181,0,1,ds_hiv-ddis_res.pkl
DB09076,DB02690,0,1,ds_hiv-ddis_res.pkl
DB15102,DB00376,0,1,ds_hiv-ddis_res.pkl
DB04246,DB00242,0,1,ds_hiv-ddis_res.pkl
DB02222,DB01050,0,1,ds_hiv-ddis_res.pkl
DB13170,DB14126,0,1,ds_hiv-ddis_res.pkl
DB00800,DB06273,0,1,ds_hiv-ddis_res.pkl
DB00205,DB01253,0,1,ds_hiv-ddis_res.pkl
DB03470,DB09108,0,1,ds_hiv-ddis_res.pkl
DB14851,DB02109,0,1,ds_hiv-ddis_res.pkl
DB13751,DB00887,0,1,ds_hiv-ddis_res.pkl
DB01180,DB08437,0,1,ds_hiv-ddis_res.pkl
DB00177,DB00437,0,1,ds_hiv-ddis_res.pkl
DB01581,DB00810,0,1,ds_hiv-ddis_res.pkl
DB13179,DB00226,0,1,ds_hiv-ddis_res.pkl
DB00719,DB08230,0,1,ds_hiv-ddis_res.pkl
DB14019,DB01331,0,1,ds_hiv-ddis_res.pkl
DB06791,DB00435,0,1,ds_hiv-ddis_res.pkl
DB04168,DB00687,0,1,ds_hiv-ddis_res.pkl
DB00436,DB13908,0,1,ds_hiv-ddis_res.pkl
DB11771,DB01179,0,1,ds_hiv-ddis_res.pkl
DB04783,DB01288,0,1,ds_hiv-ddis_res.pkl
DB14517,DB06267,0,1,ds_hiv-ddis_res.pkl
DB04124,DB00374,0,1,ds_hiv-ddis_res.pkl
DB00887,DB12532,0,1,ds_hiv-ddis_res.pkl
DB04299,DB00988,0,1,ds_hiv-ddis_res.pkl
DB00531,DB01342,0,1,ds_hiv-ddis_res.pkl
DB03850,DB00503,0,1,ds_hiv-ddis_res.pkl
DB01342,DB12513,0,1,ds_hiv-ddis_res.pkl
DB08694,DB00422,0,1,ds_hiv-ddis_res.pkl
DB06718,DB00504,0,1,ds_hiv-ddis_res.pkl
DB08472,DB00567,0,1,ds_hiv-ddis_res.pkl
DB01272,DB02209,0,1,ds_hiv-ddis_res.pkl
DB09555,DB01159,0,1,ds_hiv-ddis_res.pkl
DB00376,DB11605,0,1,ds_hiv-ddis_res.pkl
DB06710,DB01226,0,1,ds_hiv-ddis_res.pkl
DB16019,DB11633,0,1,ds_hiv-ddis_res.pkl
DB11703,DB04574,0,1,ds_hiv-ddis_res.pkl
DB09559,DB00304,0,1,ds_hiv-ddis_res.pkl
DB11077,DB01257,0,1,ds_hiv-ddis_res.pkl
DB06650,DB06781,0,1,ds_hiv-ddis_res.pkl
DB04440,DB15690,0,1,ds_hiv-ddis_res.pkl
DB06684,DB11064,0,1,ds_hiv-ddis_res.pkl
DB01237,DB16691,0,1,ds_hiv-ddis_res.pkl
DB00997,DB00229,0,1,ds_hiv-ddis_res.pkl
DB07019,DB00555,0,1,ds_hiv-ddis_res.pkl
DB11569,DB01708,0,1,ds_hiv-ddis_res.pkl
DB01206,DB00955,0,1,ds_hiv-ddis_res.pkl
DB00036,DB15354,0,1,ds_hiv-ddis_res.pkl
DB08871,DB08872,0,1,ds_hiv-ddis_res.pkl
DB01260,DB02656,0,1,ds_hiv-ddis_res.pkl
DB08647,DB15982,0,1,ds_hiv-ddis_res.pkl
DB00432,DB00046,0,1,ds_hiv-ddis_res.pkl
DB03791,DB08911,0,1,ds_hiv-ddis_res.pkl
DB01110,DB00122,0,1,ds_hiv-ddis_res.pkl
DB00936,DB13978,0,1,ds_hiv-ddis_res.pkl
DB16310,DB04918,0,1,ds_hiv-ddis_res.pkl
DB00760,DB02118,0,1,ds_hiv-ddis_res.pkl
DB00726,DB00718,0,1,ds_hiv-ddis_res.pkl
DB01623,DB00479,0,1,ds_hiv-ddis_res.pkl
DB00278,DB00648,0,1,ds_hiv-ddis_res.pkl
DB01553,DB07340,0,1,ds_hiv-ddis_res.pkl
DB00996,DB15627,0,1,ds_hiv-ddis_res.pkl
DB00078,DB09256,0,1,ds_hiv-ddis_res.pkl
DB09047,DB04570,0,1,ds_hiv-ddis_res.pkl
DB08429,DB00509,0,1,ds_hiv-ddis_res.pkl
DB01866,DB00401,0,1,ds_hiv-ddis_res.pkl
DB05039,DB06209,0,1,ds_hiv-ddis_res.pkl
DB11842,DB00657,0,1,ds_hiv-ddis_res.pkl
DB00752,DB11193,0,1,ds_hiv-ddis_res.pkl
DB07710,DB11623,0,1,ds_hiv-ddis_res.pkl
DB14751,DB09076,0,1,ds_hiv-ddis_res.pkl
DB09345,DB00709,0,1,ds_hiv-ddis_res.pkl
DB08880,DB00551,0,1,ds_hiv-ddis_res.pkl
DB08879,DB00094,0,1,ds_hiv-ddis_res.pkl
DB01159,DB00115,0,1,ds_hiv-ddis_res.pkl
DB00915,DB14783,0,1,ds_hiv-ddis_res.pkl
DB00636,DB00042,0,1,ds_hiv-ddis_res.pkl
DB00925,DB04137,0,1,ds_hiv-ddis_res.pkl
DB00701,DB09205,0,1,ds_hiv-ddis_res.pkl
DB04630,DB11623,0,1,ds_hiv-ddis_res.pkl
DB00066,DB00420,0,1,ds_hiv-ddis_res.pkl
DB00961,DB00403,0,1,ds_hiv-ddis_res.pkl
DB00845,DB06292,0,1,ds_hiv-ddis_res.pkl
DB00436,DB09296,0,1,ds_hiv-ddis_res.pkl
DB11859,DB01089,0,1,ds_hiv-ddis_res.pkl
DB06785,DB16220,0,1,ds_hiv-ddis_res.pkl
DB12917,DB03633,0,1,ds_hiv-ddis_res.pkl
DB00261,DB01066,0,1,ds_hiv-ddis_res.pkl
DB02060,DB01059,0,1,ds_hiv-ddis_res.pkl
DB13165,DB09019,0,1,ds_hiv-ddis_res.pkl
DB00127,DB08894,0,1,ds_hiv-ddis_res.pkl
DB08652,DB01033,0,1,ds_hiv-ddis_res.pkl
DB04575,DB09462,0,1,ds_hiv-ddis_res.pkl
DB01392,DB14669,0,1,ds_hiv-ddis_res.pkl
DB14719,DB00846,0,1,ds_hiv-ddis_res.pkl
DB02281,DB00834,0,1,ds_hiv-ddis_res.pkl
DB06720,DB00270,0,1,ds_hiv-ddis_res.pkl
DB09093,DB11300,0,1,ds_hiv-ddis_res.pkl
DB04331,DB14066,0,1,ds_hiv-ddis_res.pkl
DB02010,DB09302,0,1,ds_hiv-ddis_res.pkl
DB09040,DB00752,0,1,ds_hiv-ddis_res.pkl
DB00927,DB08908,0,1,ds_hiv-ddis_res.pkl
DB06693,DB11603,0,1,ds_hiv-ddis_res.pkl
DB15354,DB00928,0,1,ds_hiv-ddis_res.pkl
DB13997,DB02994,0,1,ds_hiv-ddis_res.pkl
DB00089,DB02640,0,1,ds_hiv-ddis_res.pkl
DB04381,DB04948,0,1,ds_hiv-ddis_res.pkl
DB06694,DB01072,0,1,ds_hiv-ddis_res.pkl
DB06876,DB11156,0,1,ds_hiv-ddis_res.pkl
DB03808,DB15395,0,1,ds_hiv-ddis_res.pkl
DB02744,DB00695,0,1,ds_hiv-ddis_res.pkl
DB13985,DB00209,0,1,ds_hiv-ddis_res.pkl
DB00656,DB00190,0,1,ds_hiv-ddis_res.pkl
DB12688,DB00043,0,1,ds_hiv-ddis_res.pkl
DB04948,DB02557,0,1,ds_hiv-ddis_res.pkl
DB15791,DB02324,0,1,ds_hiv-ddis_res.pkl
DB09201,DB00115,0,1,ds_hiv-ddis_res.pkl
DB14009,DB00074,0,1,ds_hiv-ddis_res.pkl
DB00060,DB00358,0,1,ds_hiv-ddis_res.pkl
DB09302,DB14914,0,1,ds_hiv-ddis_res.pkl
DB04627,DB04953,0,1,ds_hiv-ddis_res.pkl
DB09317,DB01075,0,1,ds_hiv-ddis_res.pkl
DB01090,DB06852,0,1,ds_hiv-ddis_res.pkl
DB12500,DB00261,0,1,ds_hiv-ddis_res.pkl
DB08872,DB05332,0,1,ds_hiv-ddis_res.pkl
DB00391,DB01407,0,1,ds_hiv-ddis_res.pkl
DB08935,DB00982,0,1,ds_hiv-ddis_res.pkl
DB00069,DB13879,0,1,ds_hiv-ddis_res.pkl
DB13643,DB05812,0,1,ds_hiv-ddis_res.pkl
DB07316,DB00898,0,1,ds_hiv-ddis_res.pkl
DB01301,DB00626,0,1,ds_hiv-ddis_res.pkl
DB01277,DB09536,0,1,ds_hiv-ddis_res.pkl
DB08760,DB14132,0,1,ds_hiv-ddis_res.pkl
DB13998,DB00571,0,1,ds_hiv-ddis_res.pkl
DB00952,DB00011,0,1,ds_hiv-ddis_res.pkl
DB02736,DB00993,0,1,ds_hiv-ddis_res.pkl
DB04623,DB00438,0,1,ds_hiv-ddis_res.pkl
DB00862,DB01061,0,1,ds_hiv-ddis_res.pkl
DB00934,DB03804,0,1,ds_hiv-ddis_res.pkl
DB01120,DB15090,0,1,ds_hiv-ddis_res.pkl
DB09266,DB12887,0,1,ds_hiv-ddis_res.pkl
DB01070,DB12015,0,1,ds_hiv-ddis_res.pkl
DB07031,DB01118,0,1,ds_hiv-ddis_res.pkl
DB09300,DB00960,0,1,ds_hiv-ddis_res.pkl
DB02859,DB09073,0,1,ds_hiv-ddis_res.pkl
DB00973,DB06725,0,1,ds_hiv-ddis_res.pkl
DB00752,DB09532,0,1,ds_hiv-ddis_res.pkl
DB00500,DB09028,0,1,ds_hiv-ddis_res.pkl
DB08037,DB02545,0,1,ds_hiv-ddis_res.pkl
DB08813,DB11580,0,1,ds_hiv-ddis_res.pkl
DB02134,DB01349,0,1,ds_hiv-ddis_res.pkl
DB13173,DB12825,0,1,ds_hiv-ddis_res.pkl
DB00203,DB00158,0,1,ds_hiv-ddis_res.pkl
DB00268,DB09078,0,1,ds_hiv-ddis_res.pkl
DB00902,DB01378,0,1,ds_hiv-ddis_res.pkl
DB03791,DB09061,0,1,ds_hiv-ddis_res.pkl
DB00075,DB09201,0,1,ds_hiv-ddis_res.pkl
DB00492,DB09074,0,1,ds_hiv-ddis_res.pkl
DB11311,DB00549,0,1,ds_hiv-ddis_res.pkl
DB01349,DB05239,0,1,ds_hiv-ddis_res.pkl
DB00288,DB00261,0,1,ds_hiv-ddis_res.pkl
DB14541,DB09324,0,1,ds_hiv-ddis_res.pkl
DB08910,DB01090,0,1,ds_hiv-ddis_res.pkl
DB00477,DB00121,0,1,ds_hiv-ddis_res.pkl
DB12130,DB14754,0,1,ds_hiv-ddis_res.pkl
DB13174,DB16236,0,1,ds_hiv-ddis_res.pkl
DB01198,DB00043,0,1,ds_hiv-ddis_res.pkl
DB00785,DB07919,0,1,ds_hiv-ddis_res.pkl
DB04864,DB11596,0,1,ds_hiv-ddis_res.pkl
DB05578,DB13893,0,1,ds_hiv-ddis_res.pkl
DB00771,DB01275,0,1,ds_hiv-ddis_res.pkl
DB11730,DB14562,0,1,ds_hiv-ddis_res.pkl
DB08619,DB09066,0,1,ds_hiv-ddis_res.pkl
DB00047,DB04433,0,1,ds_hiv-ddis_res.pkl
DB01033,DB03777,0,1,ds_hiv-ddis_res.pkl
DB09345,DB00132,0,1,ds_hiv-ddis_res.pkl
DB11697,DB00392,0,1,ds_hiv-ddis_res.pkl
DB06876,DB00389,0,1,ds_hiv-ddis_res.pkl
DB00799,DB01033,0,1,ds_hiv-ddis_res.pkl
DB00612,DB15164,0,1,ds_hiv-ddis_res.pkl
DB01022,DB06217,0,1,ds_hiv-ddis_res.pkl
DB06249,DB14719,0,1,ds_hiv-ddis_res.pkl
DB08811,DB00763,0,1,ds_hiv-ddis_res.pkl
DB04035,DB00058,0,1,ds_hiv-ddis_res.pkl
DB02382,DB14012,0,1,ds_hiv-ddis_res.pkl
DB00066,DB04707,0,1,ds_hiv-ddis_res.pkl
DB14738,DB11739,0,1,ds_hiv-ddis_res.pkl
DB00286,DB03451,0,1,ds_hiv-ddis_res.pkl
DB09123,DB04783,0,1,ds_hiv-ddis_res.pkl
DB08329,DB00896,0,1,ds_hiv-ddis_res.pkl
DB09109,DB00361,0,1,ds_hiv-ddis_res.pkl
DB00436,DB14910,0,1,ds_hiv-ddis_res.pkl
DB00450,DB14006,0,1,ds_hiv-ddis_res.pkl
DB00918,DB09063,0,1,ds_hiv-ddis_res.pkl
DB02592,DB00999,0,1,ds_hiv-ddis_res.pkl
DB00501,DB13872,0,1,ds_hiv-ddis_res.pkl
DB13144,DB00951,0,1,ds_hiv-ddis_res.pkl
DB01005,DB02925,0,1,ds_hiv-ddis_res.pkl
DB00508,DB00700,0,1,ds_hiv-ddis_res.pkl
DB00643,DB11942,0,1,ds_hiv-ddis_res.pkl
DB00724,DB13615,0,1,ds_hiv-ddis_res.pkl
DB11079,DB00523,0,1,ds_hiv-ddis_res.pkl
DB01282,DB00540,0,1,ds_hiv-ddis_res.pkl
DB05260,DB00286,0,1,ds_hiv-ddis_res.pkl
DB09053,DB00204,0,1,ds_hiv-ddis_res.pkl
DB04414,DB12301,0,1,ds_hiv-ddis_res.pkl
DB11606,DB00587,0,1,ds_hiv-ddis_res.pkl
DB00282,DB04066,0,1,ds_hiv-ddis_res.pkl
DB00403,DB00390,0,1,ds_hiv-ddis_res.pkl
DB00940,DB01349,0,1,ds_hiv-ddis_res.pkl
DB00376,DB01758,0,1,ds_hiv-ddis_res.pkl
DB00494,DB05578,0,1,ds_hiv-ddis_res.pkl
DB15328,DB04439,0,1,ds_hiv-ddis_res.pkl
DB01355,DB09033,0,1,ds_hiv-ddis_res.pkl
DB00816,DB00507,0,1,ds_hiv-ddis_res.pkl
DB03114,DB09477,0,1,ds_hiv-ddis_res.pkl
DB02261,DB01256,0,1,ds_hiv-ddis_res.pkl
DB00123,DB00559,0,1,ds_hiv-ddis_res.pkl
DB11739,DB00915,0,1,ds_hiv-ddis_res.pkl
DB04343,DB00790,0,1,ds_hiv-ddis_res.pkl
DB15044,DB06710,0,1,ds_hiv-ddis_res.pkl
DB01179,DB09239,0,1,ds_hiv-ddis_res.pkl
DB00207,DB16393,0,1,ds_hiv-ddis_res.pkl
DB01250,DB11263,0,1,ds_hiv-ddis_res.pkl
DB00948,DB00420,0,1,ds_hiv-ddis_res.pkl
DB00357,DB09282,0,1,ds_hiv-ddis_res.pkl
DB04318,DB06196,0,1,ds_hiv-ddis_res.pkl
DB07531,DB01260,0,1,ds_hiv-ddis_res.pkl
DB00874,DB01303,0,1,ds_hiv-ddis_res.pkl
DB01325,DB01005,0,1,ds_hiv-ddis_res.pkl
DB01070,DB00033,0,1,ds_hiv-ddis_res.pkl
DB01624,DB03401,0,1,ds_hiv-ddis_res.pkl
DB02010,DB06999,0,1,ds_hiv-ddis_res.pkl
DB01147,DB14004,0,1,ds_hiv-ddis_res.pkl
DB01396,DB02712,0,1,ds_hiv-ddis_res.pkl
DB00857,DB05679,0,1,ds_hiv-ddis_res.pkl
DB11767,DB07348,0,1,ds_hiv-ddis_res.pkl
DB01190,DB09282,0,1,ds_hiv-ddis_res.pkl
DB00825,DB15565,0,1,ds_hiv-ddis_res.pkl
DB04575,DB14123,0,1,ds_hiv-ddis_res.pkl
DB01414,DB01095,0,1,ds_hiv-ddis_res.pkl
DB00047,DB15490,0,1,ds_hiv-ddis_res.pkl
DB03566,DB09147,0,1,ds_hiv-ddis_res.pkl
DB03591,DB00934,0,1,ds_hiv-ddis_res.pkl
DB16662,DB01002,0,1,ds_hiv-ddis_res.pkl
DB00879,DB07841,0,1,ds_hiv-ddis_res.pkl
DB02261,DB13615,0,1,ds_hiv-ddis_res.pkl
DB15354,DB00389,0,1,ds_hiv-ddis_res.pkl
DB06802,DB06822,0,1,ds_hiv-ddis_res.pkl
DB09060,DB00358,0,1,ds_hiv-ddis_res.pkl
DB04604,DB09014,0,1,ds_hiv-ddis_res.pkl
DB11834,DB01279,0,1,ds_hiv-ddis_res.pkl
DB00067,DB02860,0,1,ds_hiv-ddis_res.pkl
DB07534,DB01356,0,1,ds_hiv-ddis_res.pkl
DB03395,DB00270,0,1,ds_hiv-ddis_res.pkl
DB00887,DB01931,0,1,ds_hiv-ddis_res.pkl
DB00876,DB06413,0,1,ds_hiv-ddis_res.pkl
DB15067,DB01629,0,1,ds_hiv-ddis_res.pkl
DB00390,DB09037,0,1,ds_hiv-ddis_res.pkl
DB00792,DB06782,0,1,ds_hiv-ddis_res.pkl
DB03530,DB02998,0,1,ds_hiv-ddis_res.pkl
DB12978,DB02174,0,1,ds_hiv-ddis_res.pkl
DB00860,DB06707,0,1,ds_hiv-ddis_res.pkl
DB09069,DB00731,0,1,ds_hiv-ddis_res.pkl
DB01325,DB09371,0,1,ds_hiv-ddis_res.pkl
DB15688,DB00851,0,1,ds_hiv-ddis_res.pkl
DB02020,DB08766,0,1,ds_hiv-ddis_res.pkl
DB00979,DB00112,0,1,ds_hiv-ddis_res.pkl
DB02935,DB09292,0,1,ds_hiv-ddis_res.pkl
DB01947,DB09280,0,1,ds_hiv-ddis_res.pkl
DB00018,DB00374,0,1,ds_hiv-ddis_res.pkl
DB01089,DB00126,0,1,ds_hiv-ddis_res.pkl
DB04315,DB00539,0,1,ds_hiv-ddis_res.pkl
DB00118,DB02701,0,1,ds_hiv-ddis_res.pkl
DB13901,DB00606,0,1,ds_hiv-ddis_res.pkl
DB01190,DB00313,0,1,ds_hiv-ddis_res.pkl
DB04188,DB00290,0,1,ds_hiv-ddis_res.pkl
DB03370,DB02300,0,1,ds_hiv-ddis_res.pkl
DB07995,DB15935,0,1,ds_hiv-ddis_res.pkl
DB00751,DB00173,0,1,ds_hiv-ddis_res.pkl
DB01141,DB03470,0,1,ds_hiv-ddis_res.pkl
DB08820,DB09536,0,1,ds_hiv-ddis_res.pkl
DB06775,DB03554,0,1,ds_hiv-ddis_res.pkl
DB00903,DB01206,0,1,ds_hiv-ddis_res.pkl
DB07392,DB01180,0,1,ds_hiv-ddis_res.pkl
DB00276,DB00140,0,1,ds_hiv-ddis_res.pkl
DB06217,DB04570,0,1,ds_hiv-ddis_res.pkl
DB01403,DB06606,0,1,ds_hiv-ddis_res.pkl
DB01049,DB01778,0,1,ds_hiv-ddis_res.pkl
DB04908,DB14596,0,1,ds_hiv-ddis_res.pkl
DB08819,DB03367,0,1,ds_hiv-ddis_res.pkl
DB01141,DB01112,0,1,ds_hiv-ddis_res.pkl
DB00251,DB00855,0,1,ds_hiv-ddis_res.pkl
DB03777,DB00636,0,1,ds_hiv-ddis_res.pkl
DB08407,DB01409,0,1,ds_hiv-ddis_res.pkl
DB00722,DB01620,0,1,ds_hiv-ddis_res.pkl
DB14499,DB00018,0,1,ds_hiv-ddis_res.pkl
DB08809,DB14914,0,1,ds_hiv-ddis_res.pkl
DB00316,DB15303,0,1,ds_hiv-ddis_res.pkl
DB00366,DB16662,0,1,ds_hiv-ddis_res.pkl
DB11300,DB14738,0,1,ds_hiv-ddis_res.pkl
DB09274,DB05099,0,1,ds_hiv-ddis_res.pkl
DB00824,DB03078,0,1,ds_hiv-ddis_res.pkl
DB02883,DB03753,0,1,ds_hiv-ddis_res.pkl
DB12489,DB15588,0,1,ds_hiv-ddis_res.pkl
DB00977,DB08009,0,1,ds_hiv-ddis_res.pkl
DB07565,DB09074,0,1,ds_hiv-ddis_res.pkl
DB00142,DB01083,0,1,ds_hiv-ddis_res.pkl
DB11828,DB13151,0,1,ds_hiv-ddis_res.pkl
DB00927,DB00514,0,1,ds_hiv-ddis_res.pkl
DB01210,DB08806,0,1,ds_hiv-ddis_res.pkl
DB00989,DB00102,0,1,ds_hiv-ddis_res.pkl
DB03871,DB01158,0,1,ds_hiv-ddis_res.pkl
DB11652,DB00075,0,1,ds_hiv-ddis_res.pkl
DB08437,DB01621,0,1,ds_hiv-ddis_res.pkl
DB03038,DB00074,0,1,ds_hiv-ddis_res.pkl
DB01342,DB00501,0,1,ds_hiv-ddis_res.pkl
DB07685,DB00244,0,1,ds_hiv-ddis_res.pkl
DB15271,DB06282,0,1,ds_hiv-ddis_res.pkl
DB00726,DB00807,0,1,ds_hiv-ddis_res.pkl
DB01325,DB08647,0,1,ds_hiv-ddis_res.pkl
DB12917,DB03258,0,1,ds_hiv-ddis_res.pkl
DB06614,DB13999,0,1,ds_hiv-ddis_res.pkl
DB00724,DB11951,0,1,ds_hiv-ddis_res.pkl
DB06693,DB15114,0,1,ds_hiv-ddis_res.pkl
DB00366,DB03756,0,1,ds_hiv-ddis_res.pkl
DB06602,DB03562,0,1,ds_hiv-ddis_res.pkl
DB09201,DB03856,0,1,ds_hiv-ddis_res.pkl
DB00944,DB00022,0,1,ds_hiv-ddis_res.pkl
DB12843,DB09034,0,1,ds_hiv-ddis_res.pkl
DB08838,DB08933,0,1,ds_hiv-ddis_res.pkl
DB00351,DB00039,0,1,ds_hiv-ddis_res.pkl
DB00018,DB13257,0,1,ds_hiv-ddis_res.pkl
DB00360,DB00268,0,1,ds_hiv-ddis_res.pkl
DB11619,DB15935,0,1,ds_hiv-ddis_res.pkl
DB00704,DB02679,0,1,ds_hiv-ddis_res.pkl
DB00478,DB00814,0,1,ds_hiv-ddis_res.pkl
DB11793,DB08901,0,1,ds_hiv-ddis_res.pkl
DB00330,DB08903,0,1,ds_hiv-ddis_res.pkl
DB00567,DB04841,0,1,ds_hiv-ddis_res.pkl
DB00521,DB01250,0,1,ds_hiv-ddis_res.pkl
DB12865,DB09143,0,1,ds_hiv-ddis_res.pkl
DB02668,DB01128,0,1,ds_hiv-ddis_res.pkl
DB09517,DB14939,0,1,ds_hiv-ddis_res.pkl
DB11644,DB09119,0,1,ds_hiv-ddis_res.pkl
DB01611,DB00389,0,1,ds_hiv-ddis_res.pkl
DB09371,DB03816,0,1,ds_hiv-ddis_res.pkl
DB00214,DB01346,0,1,ds_hiv-ddis_res.pkl
DB05630,DB14538,0,1,ds_hiv-ddis_res.pkl
DB12218,DB11632,0,1,ds_hiv-ddis_res.pkl
DB11632,DB08604,0,1,ds_hiv-ddis_res.pkl
DB00587,DB15091,0,1,ds_hiv-ddis_res.pkl
DB00996,DB11386,0,1,ds_hiv-ddis_res.pkl
DB02373,DB01069,0,1,ds_hiv-ddis_res.pkl
DB03276,DB01211,0,1,ds_hiv-ddis_res.pkl
DB02555,DB09237,0,1,ds_hiv-ddis_res.pkl
DB00782,DB11689,0,1,ds_hiv-ddis_res.pkl
DB06083,DB01413,0,1,ds_hiv-ddis_res.pkl
DB16261,DB03554,0,1,ds_hiv-ddis_res.pkl
DB02854,DB11619,0,1,ds_hiv-ddis_res.pkl
DB01056,DB06813,0,1,ds_hiv-ddis_res.pkl
DB13437,DB06595,0,1,ds_hiv-ddis_res.pkl
DB01553,DB01001,0,1,ds_hiv-ddis_res.pkl
DB00511,DB15627,0,1,ds_hiv-ddis_res.pkl
DB02446,DB14041,0,1,ds_hiv-ddis_res.pkl
DB05276,DB11131,0,1,ds_hiv-ddis_res.pkl
DB11431,DB04031,0,1,ds_hiv-ddis_res.pkl
DB02020,DB06589,0,1,ds_hiv-ddis_res.pkl
DB16629,DB09130,0,1,ds_hiv-ddis_res.pkl
DB00348,DB01013,0,1,ds_hiv-ddis_res.pkl
DB08809,DB00065,0,1,ds_hiv-ddis_res.pkl
DB16739,DB00286,0,1,ds_hiv-ddis_res.pkl
DB00395,DB02097,0,1,ds_hiv-ddis_res.pkl
DB14488,DB11700,0,1,ds_hiv-ddis_res.pkl
DB00390,DB03777,0,1,ds_hiv-ddis_res.pkl
DB08931,DB03428,0,1,ds_hiv-ddis_res.pkl
DB00350,DB11345,0,1,ds_hiv-ddis_res.pkl
DB04210,DB04841,0,1,ds_hiv-ddis_res.pkl
