drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB01006,DB00286,Letrozole,Conjugated estrogens,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,CC12CCC3C(=CCC4=C3C=CC(=C4)OS(=O)(=O)[O-])C1CCC2=O.[Na+],['CYP19A1'],"['ESR2', 'ESR1']",Humans,Humans,1,interaction,1,0.9999964686909351,1,TP
DB00490,DB00615,Buspirone,Rifabutin,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,"['HTR1A', 'DRD2', 'DRD3', 'DRD4', 'ADRA1A', 'ADRA1B', 'ADRA1D']","['rpoA', 'rpoB', 'rpoC', 'HSP90AA1', 'HSP90B1']",Humans,Humans,1,interaction,1,0.9989530898931649,1,TP
DB01098,DB01039,Rosuvastatin,Fenofibrate,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,"['HMGCR', 'ITGAL']","['PPARA', 'NR1I2', 'MMP25']",Humans,Humans,1,interaction,1,0.999909692497968,1,TP
DB00563,DB00814,Methotrexate,Meloxicam,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,"['TYMS', 'ATIC', 'DHFR']","['PTGS2', 'PTGS1']",Humans,Humans,1,interaction,1,0.9997906405487492,1,TP
DB01125,DB00501,Anisindione,Cimetidine,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,CN\C(NCCSCC1=C(C)NC=N1)=N\C#N,['GGCX'],['HRH2'],Humans,Humans,1,interaction,1,0.9999917005724405,1,TP
DB01601,DB00199,Lopinavir,Erythromycin,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,['pol'],"['MLNR', 'KCNH2']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9999697675220106,1,TP
DB00126,DB00945,Ascorbic acid,Acetylsalicylic acid,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,CC(=O)OC1=CC=CC=C1C(O)=O,"['xylA', 'PLOD2', 'PHYH', 'PLOD3', 'BBOX1', 'DBH', 'PAM', 'P3H1', 'P3H2', 'P3H3', 'P4HA1', 'OGFOD1', 'OGFOD2', 'ALKBH2', 'ALKBH3', 'KDM5D', 'PLOD1', 'TMLHE', 'P4HTM', 'EGLN1', 'EGLN2', 'EGLN3']","['PTGS1', 'PTGS2', 'AKR1C1', 'PRKAA1', 'PRKAA2', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'PRKAG2', 'PRKAG3', 'EDNRA', 'TP53', 'HSPA5', 'RPS6KA3', 'NFKBIA', 'TNFAIP6', 'CASP1', 'CASP3', 'IKBKB', 'MAPK1', 'MAPK15', 'MAPK3', 'MAPK4', 'MAPK6', 'MAPK7', 'CCND1', 'MYC', 'PCNA', 'NEU1']",Humans,Humans,1,interaction,1,0.98754757120007,1,TP
DB00483,DB00479,Gallamine triethiodide,Amikacin,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"['CHRM2', 'ACHE', 'CHRNA2', 'CHRM1', 'CHRM5']",['rpsL'],Humans,Escherichia coli (strain K12),1,interaction,1,0.9997710991118068,1,TP
DB00399,DB00700,Zoledronic acid,Eplerenone,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,"['GGPS1', 'FDPS']",['NR3C2'],Humans,Humans,1,interaction,1,0.9998277021549788,1,TP
DB01015,DB01125,Sulfamethoxazole,Anisindione,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,['folP'],['GGCX'],Escherichia coli (strain K12),Humans,1,interaction,1,0.9998480789911653,1,TP
DB00715,DB01125,Paroxetine,Anisindione,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['SLC6A4', 'SLC6A2', 'HTR2A', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3', 'DRD2', 'HRH1', 'HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2B', 'HTR2C', 'HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E', 'HTR4', 'HTR6', 'HTR7', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR2B', 'DRD1', 'DRD5']",['GGCX'],Humans,Humans,1,interaction,1,0.9986563838615248,1,TP
DB00943,DB00709,Zalcitabine,Lamivudine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,['pol'],"['pol', 'P']",Human immunodeficiency virus 1,HBV-F,1,interaction,1,0.9987794475807646,1,TP
DB00564,DB01125,Carbamazepine,Anisindione,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['SCN1A', 'SCN10A', 'SCN11A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN7A', 'SCN8A', 'SCN9A', 'CHRNA4', 'NR1I2']",['GGCX'],Humans,Humans,1,interaction,1,0.9996376671184192,1,TP
DB00196,DB01125,Fluconazole,Anisindione,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,['ERG11'],['GGCX'],Yeast,Humans,1,interaction,1,0.9946887272518893,1,TP
DB04303,DB12301,4-O-methyl-alpha-D-glucuronic acid,Doravirine,[H][C@]1(O)O[C@]([H])(C(O)=O)[C@@]([H])(OC)[C@]([H])(O)[C@@]1([H])O,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,"['xynC', 'aguA']",['pol'],Geobacillus stearothermophilus,Human immunodeficiency virus 1,0,no interaction,0,0.9999995679801034,1,TN
DB09238,DB08542,Manidipine,"3,4-dihydroxy-9,10-secoandrosta-1(10),2,4-triene-9,17-dione",COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,[H][C@@]12CCC(=O)[C@@]1(C)CCC(=O)[C@@]2([H])CCC1=C(O)C(O)=CC=C1C,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'CACNA1A', 'CACNA1G', 'CACNA1H', 'CACNA1I', 'CACNA1G', 'CACNA1H', 'CACNA1I']",['hsaC'],Humans,Mycobacterium tuberculosis,0,no interaction,0,0.9999609839586455,1,TN
DB06966,DB00957,Hexylphosphonic acid (S)-2-methyl-3-phenylpropyl ester,Norgestimate,CCCCCCP(O)(=O)OC[C@@H](C)CC1=CC=CC=C1,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,['lipA'],"['PGR', 'ESR1', 'AR']",Pseudomonas cepacia ,Humans,0,no interaction,0,0.9999991879720297,1,TN
DB09123,DB04246,Dienogest,CRA_23653,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=CC(CC[NH3+])=CC(=C1O)C1=CC=CC=C1,"['PGR', 'AR']",['PRSS1'],Humans,Humans,0,no interaction,0,0.999998852758708,1,TN
DB06911,DB07529,D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,"(5E)-2-Amino-5-(2-pyridinylmethylene)-1,3-thiazol-4(5H)-one",[H][C@@](N)(CC(C)C)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1,N=C1NC(=O)\C(S1)=C/C1=CC=CC=N1,['F2'],['CDK2'],Humans,Humans,0,no interaction,0,0.9999994487765019,1,TN
DB09079,DB07485,Nintedanib,Bisphenol Z,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(O)C=C1,"['FLT1', 'KDR', 'FLT4', 'PDGFRA', 'PDGFRB', 'FGFR1', 'FGFR2', 'FGFR3', 'FLT3', 'LCK', 'LYN', 'SRC']",['ESRRG'],Humans,Humans,0,no interaction,0,0.9999944422381194,1,TN
DB04254,DB00002,"8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine",Cetuximab,CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=C(F)N=C12,,['HSP90AA1'],"['EGFR', 'FCGR3B', 'C1QA', 'C1QB', 'C1QC', 'FCGR3A', 'FCGR1A', 'FCGR2A']",Humans,Humans,0,no interaction,0,0.999540944619878,1,TN
DB03480,DB00052,Brequinar Analog,Somatotropin,CC1=C(N=C2C=CC(F)=CC2=C1C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,,['DHODH'],"['GHR', 'PRLR']",Humans,Humans,0,interaction,1,0.09534128034904535,0,FP
DB08405,DB00275,"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE",Olmesartan,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,['acpP'],['AGTR1'],Escherichia coli (strain K12),Humans,0,no interaction,0,0.99999861435161,1,TN
DB00877,DB01644,Sirolimus,"3,6-dihydroxy-xanthene-9-propionic acid",[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC,OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2,['MTOR'],['GSR'],Humans,Humans,0,no interaction,0,0.9852090410520249,1,TN
DB06688,DB07257,Sipuleucel-T,"4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione",,CN1C=C(CCO)C2=C1C=C(C1=C2C(=O)NC1=O)C1=CC=CC=C1Cl,['ACPP'],['WEE1'],Humans,Humans,0,no interaction,0,0.9998312327123012,1,TN
DB04127,DB03226,beta-D-arabinofuranose 5-phosphate,Trifluoroethanol,[H][C@@]1(O)O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]1([H])O,OCC(F)(F)F,['rpiA'],"['ADH1C', 'HRAS']",Shigella flexneri,Geobacillus stearothermophilus,0,no interaction,0,0.999999091165773,1,TN
DB07920,DB05294,N-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide,Vandetanib,O=NC(=O)CNS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,['MMP12'],"['VEGFA', 'EGFR', 'PTK6', 'TEK', 'RET']",Humans,Humans,0,no interaction,0,0.9999909257558512,1,TN
DB03815,DB03034,Fucitol,D-Levofloxacin,[H][C@@](C)(O)[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O)CO,C[C@@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,['fucI'],['lytA'],Shigella flexneri,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),0,no interaction,0,0.9999514704805952,1,TN
DB00430,DB08407,Cefpiramide,Platensimycin,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O,[H][C@]12C[C@@H]3O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H],"['ftsI', 'mrcB', 'mrcA', 'ponB', 'dacC', 'mrcA', 'mecA']",['fabF'],Staphylococcus aureus,Escherichia coli (strain K12),0,no interaction,0,0.9992484098200005,1,TN
DB08049,DB06732,"7,8-dihydroxy-4-phenyl-2H-chromen-2-one",beta-Naphthoflavone,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1,['COMT'],"['ESR1', 'ESRRA', 'NR2F1', 'AHR', 'CYP1B1']",Humans,Humans,0,no interaction,0,0.999868945861519,1,TN
DB08683,DB07825,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,[H][C@]12CC[C@]([H])(O1)N1C3=C(C=CC=C3)C3=C4C(=O)NC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13,[H][C@]1(CN(C(=O)C1)C1=CC=C(C=C1)C(C)=O)C(O)=O,['CHEK1'],['ampC'],Humans,Escherichia coli (strain K12),0,no interaction,0,0.9999988527587431,1,TN
DB07883,DB03835,(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide",[H][C@]12CC[C@]([H])(C1)[C@](N)(C(=O)C1=CC=CC=C1)[C@]2([H])C1=CC=CC=C1,CC(=O)NN1C(=O)N[C@@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,['IGHG1'],['PYGM'],Humans,Humans,0,no interaction,0,0.9999763831467323,1,TN
DB02067,DB02702,Triglu-5-formyl-tetrahydrofolate,XV638,[H]N([H])C1=NC(=O)C2=C(N([H])C[C@H](CN([H])C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)N2C=O)N1[H],[H][C@]1(CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)[C@]([H])(CC2=CC=CC=C2)[C@]([H])(O)[C@@]1([H])O,['SHMT1'],['gag-pol'],Humans,,0,no interaction,0,0.999988005297137,1,TN
DB07698,DB08132,"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine",5-hydroxynaphthalene-1-sulfonamide,NC1=CC=CC(=C1)C1=C2N=C(NC3=CC=CC(Cl)=C3)C=CN2N=C1,NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1,['GSG2'],['CDK2'],Humans,Humans,0,no interaction,0,0.9999990315640039,1,TN
DB16737,DB04494,MM3122,Dihydroxy(oxo)molybdenum(6+),CC(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)C1=NC2=CC=CC=C2S1,O[Mo+6](O)=O,['TMPRSS2'],['citA'],Humans,Klebsiella pneumoniae,0,no interaction,0,0.9999993295729047,1,TN
DB02850,DB01882,DAS869,"(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol",COC1=CC=C(C=C1)C1=C(C)C(=CC=C1S(C)(=O)=O)C(=O)C1=C(O)N(N=C1)C(C)(C)C,[H][C@](N)(CCSC)C(O)(O)C1=CC=CC=N1,['HPD'],"['map', 'map']",Humans,Staphylococcus aureus (strain MW2),0,no interaction,0,0.9999954554640065,1,TN
DB07076,DB00582,6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE,Voriconazole,NC(=N)C1=CC2=CC=C(C=C2C=C1)C(=O)NC1=CC=CC(OC2CCCC2)=C1,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,['PLAU'],['ERG11'],Humans,Yeast,0,no interaction,0,0.999970125121263,1,TN
DB04496,DB01271,4-Phospho-D-erythronohydroxamic acid,Idursulfase,[H]N(O)C(=O)[C@H](O)[C@H](O)COP(O)(O)=O,,['rpiB'],['PLIN3'],Mycobacterium tuberculosis,Humans,0,no interaction,0,0.99999861435166,1,TN
DB02844,DB07253,"S-Adenosyl-1,8-Diamino-3-Thiooctane","N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine",[H][C@]1(CSC(CCCCCN)=CCN)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,CS(=O)(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1,['speE'],['EPHB4'],Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Humans,0,no interaction,0,0.999999746785542,1,TN
DB02340,DB00737,N-Acetyl-Serine,Meclizine,CC(=O)N[C@@H](CO)C(O)=O,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,['F13A1'],"['HRH1', 'NR1I3']",Humans,Humans,0,no interaction,0,0.9999768003487911,1,TN
DB00599,DB07450,Thiopental,(R)-minalrestat,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,[H]N1C(=O)C[C@@]2(C1=O)C(=O)N(CC1=C(F)C=C(Br)C=C1)C(=O)C1=C2C=C(F)C=C1,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'CHRNA4', 'CHRNA7', 'GRIA2', 'GRIK2', 'FAAH', 'CHRM3']",['AKR1B1'],Humans,Humans,0,no interaction,0,0.9992428187465108,1,TN
DB04063,DB02746,alpha-Methylleucine,Phthalic Acid,CC(C)C[C@](C)(N)C(O)=O,OC(=O)C1=CC=CC=C1C(O)=O,['ilvE'],"['ESR1', 'PGR', 'ESR2', 'PPARA', 'PPARD', 'PPARG', 'RXRA', 'RXRB', 'RXRG', 'nadC']",Escherichia coli (strain K12),Mycobacterium tuberculosis,0,no interaction,0,0.9999994487765019,1,TN
DB00200,DB00114,Hydroxocobalamin,Pyridoxal phosphate,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,"['MTR', 'MUT', 'MMAA', 'TCN1', 'AMN', 'CUBN', 'MMACHC']","['AGXT2', 'GAD1', 'CBS', 'KYNU', 'SHMT1', 'NFS1', 'GOT1', 'OAT', 'ODC1', 'AADAT', 'ABAT', 'PNPO', 'SGPL1', 'TAT', 'CCBL1', 'SPTLC2', 'CSAD', 'HDC', 'AZIN2', 'SDS', 'GCAT', 'GLDC', 'GPT', 'PSAT1', 'ALAS1', 'AGXT', 'PDXP', 'SPTLC1', 'CTH', 'BCAT1', 'BCAT2', 'PROSC', 'GOT2', 'PYGB', 'PYGM', 'DDC', 'GAD2', 'CCBL2', 'GADL1', 'SCLY', 'IGSF10', 'PHYKPL', 'SHMT2', 'ALAS2', 'GPT2', 'MOCOS', 'SDSL', 'SRR', 'SEPSECS', 'SPTLC3', 'GAD65', 'GOT1', 'GOT2']",Humans,Humans,0,no interaction,0,0.9852268674673297,1,TN
DB07120,DB03871,"3-Carbamimidamido-1,1-diphenylurea","lambda-bis(2,2'-bipyridine)imidazole ruthenium (II)",NC(N)=NNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,[Ru+3].[N-]1C=CN=C1.C1=CC=C(N=C1)C1=CC=CC=N1.C1=CC=C(N=C1)C1=CC=CC=N1,['F2'],['azu'],Humans,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),0,no interaction,0,0.9999959918782325,1,TN
DB02160,DB01342,S-Butyryl-Cystein,Forasartan,[H][C@](N)(CSC(=O)CCC)C(O)=O,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1,['phbA'],['AGTR1'],Zoogloea ramigera,Humans,0,no interaction,0,0.9999983759446188,1,TN
DB04681,DB04351,BETA-METHYLLACTOSIDE,Aconitate Ion,CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,[O-]C(=O)C\C(=C\C([O-])=O)C([O-])=O,['ABO'],"['ACO2', 'acnB']",Humans,Escherichia coli (strain K12),0,no interaction,0,0.999999746785542,1,TN
DB08016,DB00837,"4-(6-CHLORO-2,4-DIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL) BUTYL PHOSPHATE",Progabide,OP(O)(=O)OCCCCC1=C(Cl)NC(=O)NC1=O,OC(=N)CCCN=C(C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1,['ribH'],"['GABRA1', 'GABBR1']",Mycobacterium tuberculosis,Humans,0,no interaction,0,0.9999991507675106,1,TN
DB03213,DB07553,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone,"9,9,9-TRIFLUORO-8-OXO-N-PHENYLNONANAMIDE",NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C([NH3+])=[NH2+],FC(F)(F)C(=O)CCCCCCC(=O)NC1=CC=CC=C1,['PRSS1'],['hdaH'],Humans,Alcaligenes sp. (strain DSM 11172),0,no interaction,0,0.9999987111578306,1,TN
DB07043,DB08242,"7-amino-2-tert-butyl-4-(4-pyrimidin-2-ylpiperazin-1-yl)pyrido[2,3-d]pyrimidine-6-carboxamide","N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide",CC(C)(C)C1=NC(N2CCN(CC2)C2=NC=CC=N2)=C2C=C(C(N)=O)C(N)=NC2=N1,CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1,['ligA'],['MAPK14'],Enterococcus faecalis (strain ATCC 700802 / V583),Humans,0,no interaction,0,0.9999976607241661,1,TN
DB00259,DB02075,Sulfanilamide,"[(2R,3R,4S,5S)-3,4-Dihydroxy-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-2-pyrrolidinyl]methyl dihydrogen phosphate",NC1=CC=C(C=C1)S(N)(=O)=O,[H]N1C=C([C@@H]2N([H])[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C2=C1C(=O)N=CN2[H],['folP'],['LACZ'],Escherichia coli (strain K12),Plasmodium falciparum (isolate FCR-3 / Gambia),0,no interaction,0,0.999970244321209,1,TN
DB02823,DB07145,Phosphonoacetic Acid,(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE,OC(=O)CP(O)(O)=O,[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO,['phoA'],['ADAM17'],Escherichia coli (strain K12),Humans,0,no interaction,0,0.9999993295728997,1,TN
DB07604,DB07084,"(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1',2':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE","N-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide",[H][C@@]12CC3=C4C(NC=C4[C@]1([H])[C@]1([H])N(C(O)=C(C(C)=O)C1=O)C2(C)C)=CC=C3,CC(=O)NC1=CC=C2OCCOCCOC3=C(OCCOCCOC2=C1)C=CC=C3,['ATP2A1'],['ompF'],Humans,Escherichia coli (strain K12),0,no interaction,0,0.99999861435171,1,TN
DB06923,DB00441,2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,Gemcitabine,CC1=CC=CC(=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,['PRSS1'],"['RRM1', 'TYMS', 'CMPK1']",Humans,Humans,0,no interaction,0,0.9999943826364525,1,TN
